steps,reward,lenght
189874,10.0,1
189895,9.518933539193958,21
190395,-18.3805992633146,500
190397,9.979440956053653,2
190897,-155.39400814004205,500
191397,-78.90481063502972,500
191897,-56.42066649620736,500
192397,-34.74662927272913,500
192408,9.826366790398254,11
192414,9.897531851702151,6
192914,-59.43520150462328,500
193414,-80.41176338804931,500
193425,9.755795856285529,11
193445,9.631664544165472,20
193446,10.0,1
193447,9.992424410142966,1
193947,-86.21692674630357,500
194447,-26.3081282181189,500
194947,-201.1105402303337,500
195447,-33.47292149869022,500
195947,-44.99067970500555,500
195948,10.0,1
196101,6.636229191837131,153
196105,9.939612287667279,4
196605,-29.25179343744892,500
196612,9.899419104359541,7
197112,-33.593527453813415,500
197612,-86.82522432925336,500
198112,-26.06489921689361,500
198612,-44.03210473828134,500
199112,-99.85178751754488,500
199117,9.926761208022262,5
199118,10.0,1
199618,-72.52479585582442,500
199624,8.918597490999176,6
200124,-41.479662516055086,500
200624,-16.752640953981526,500
201124,-44.807948110494365,500
201624,-36.70328741961995,500
202124,-62.808385785996926,500
202624,-49.23076241158865,500
203124,-71.72641503272754,500
203624,-53.67164484604555,500
203633,9.801590890375685,9
204133,-30.83407702485347,500
204134,10.0,1
204634,-61.138249084993355,500
205134,-30.79274667184874,500
205144,9.789596951466109,10
205644,-169.99321772133044,500
206144,-213.5141916147916,500
206644,-184.6657023713891,500
206653,9.82287134413321,9
207153,-162.72275842105395,500
207653,-213.59491681636197,500
208153,-191.1339771799003,500
208154,10.0,1
208155,10.0,1
208655,-60.20980775283986,500
209155,-51.03724082254827,500
209156,10.0,1
209656,-25.19730571608124,500
210156,-44.784729999003105,500
210656,-38.45993751882754,500
211156,-121.69380307562564,500
211656,-63.483269591641275,500
212156,-25.645311731799634,500
212656,-41.932241418079634,500
213156,-73.66111947649178,500
213656,-42.868888019659884,500
214156,-34.3730110999919,500
214164,9.871665366849246,8
214664,-30.29863082120843,500
215164,-70.3149099266789,500
215664,-103.19750020812282,500
216164,-56.98552270986782,500
216178,9.446157119839727,14
216678,-108.77102195290394,500
217178,-193.56055791523215,500
217678,-61.830146217518866,500
218178,-24.790431617979234,500
218678,-145.43795660286176,500
219178,-20.190125158191382,500
219678,-51.07133060023136,500
220178,-43.22313270463745,500
220678,-62.16523157670722,500
221178,-15.809906930497892,500
221678,-63.5850788558199,500
222178,-51.61885027416696,500
222678,-47.788628246444596,500
222683,9.921923707094669,5
223183,-185.99572152187787,500
223683,-45.95679837837288,500
223696,9.199406718412522,13
224196,-28.464933044635764,500
224696,-139.11911304169195,500
225196,-52.516060373575314,500
225696,-68.60224465319153,500
226163,-10.649206785042077,467
226663,-37.12786526235457,500
226675,9.786417230853946,12
226694,9.531025208132258,19
227194,-26.464689203731083,500
227694,-214.49520274490655,500
228194,-36.59717311405839,500
228694,-46.49473963948825,500
229194,-33.66870026014108,500
229197,9.658221923625682,3
229697,-50.432677746005105,500
229712,9.655901879361664,15
230212,-33.39718618770937,500
230712,-35.91888596817316,500
231212,-168.94403887611685,500
231255,0.9457529831369271,43
