Wall time,Step,Value
1713800993.047334,27615,-4.876901626586914
1713800993.047595,27615,10.0
1713800993.047889,27621,10.0
1713800993.048147,27639,-7.265944004058838
1713800993.048395,27645,-5.000436782836914
1713800993.048658,27651,10.0
1713800993.04898,27681,-8.991950988769531
1713800993.049231,27687,-7.188404560089111
1713800993.049482,27705,-8.206616401672363
1713800993.049733,27714,-5.769515514373779
1713800993.050013,27720,-6.1634321212768555
1713800993.050288,27726,10.0
1713800993.050539,27747,-6.992302417755127
1713800993.050794,27750,-6.59574031829834
1713800993.051072,27756,10.0
1713800993.05136,27777,-8.178559303283691
1713800993.051612,27789,-7.077571392059326
1713800993.051866,27792,-5.89360237121582
1713800993.052178,27819,-5.224377155303955
1713800993.052487,27825,-7.169256687164307
1713800993.05274,27828,-6.186237335205078
1713800993.052992,27861,-6.264577865600586
1713800993.053261,27867,-6.465795040130615
1713800993.053554,27876,-7.996971607208252
1713800993.053805,27903,-5.691886901855469
1713800993.054053,27906,-6.526467800140381
1713800993.054307,27909,-5.94798469543457
1713800993.05461,27936,-5.0058393478393555
1713800993.054859,27942,-4.651579856872559
1713800993.055106,27942,-6.588332176208496
1713800993.055364,27975,-5.967100143432617
1713800993.055678,27981,-5.989648818969727
1713800993.055932,27984,-8.068046569824219
1713800993.05618,27993,-3.707221746444702
1713800993.056431,28023,-6.537335395812988
1713800993.05672,28023,-5.670759677886963
1713800993.05701,28035,-6.9556732177734375
1713800993.057259,28074,-5.966874599456787
1713800993.057506,28074,-6.404992580413818
1713800993.057777,28083,-8.135554313659668
1713800993.058071,28107,-4.656414031982422
1713800993.058321,28107,-5.679203987121582
1713800993.058572,28113,10.0
1713800993.058837,28113,-6.074568271636963
1713800993.059135,28143,-6.222443580627441
1713800993.059391,28149,-6.367600440979004
1713800993.059642,28152,-6.714898109436035
1713800993.059903,28158,10.0
1713800993.060174,28170,-5.237880229949951
1713800993.060426,28176,10.0
1713800993.060678,28185,-6.2611775398254395
1713800993.060936,28191,10.0
1713800993.061252,28194,-6.076702117919922
1713800993.061506,28200,10.0
1713800993.061757,28209,-5.499429702758789
1713800993.062024,28236,-6.730229377746582
1713800993.062336,28242,10.0
1713800993.062587,28242,-7.142546653747559
1713800993.062839,28263,-8.842042922973633
1713800993.063107,28269,10.0
1713800993.063402,28272,-5.450793743133545
1713800993.063656,28284,-5.5791335105896
1713800993.06391,28293,-3.743659734725952
1713800993.064158,28305,-4.087798118591309
1713800993.064454,28311,9.993563652038574
1713800993.064708,28314,-7.11807918548584
1713800993.064955,28314,-3.928478717803955
1713800993.065217,28320,10.0
1713800993.065503,28344,-3.855398178100586
1713800993.065768,28356,-6.501919746398926
1713800993.06602,28380,-7.456451416015625
1713800993.06627,28386,-7.058267593383789
1713800993.066551,28392,10.0
1713800993.066819,28407,-8.59572696685791
1713800993.067071,28422,-6.4257636070251465
1713800993.067329,28440,-7.594841003417969
1713800993.067601,28443,-4.852093696594238
1713800993.067863,28467,-6.9337592124938965
1713800993.06811,28476,-5.21766996383667
1713800993.06836,28482,-6.384576797485352
1713800993.068639,28515,-7.2287163734436035
1713800993.068905,28518,-6.510768890380859
1713800993.06915,28518,-5.258985996246338
1713800993.0694,28548,-5.466303825378418
1713800993.069663,28554,-6.812762260437012
1713800993.069942,28566,-7.73704719543457
1713800993.070193,28587,-6.224257946014404
1713800993.070444,28590,-6.064700126647949
1713800993.070706,28599,-5.39661979675293
1713800993.070983,28623,-5.966889381408691
1713800993.071235,28626,-6.385221004486084
1713800993.071483,28635,-6.190659999847412
1713800993.071734,28644,-4.235647201538086
1713800993.072014,28662,-6.265220642089844
1713800993.072273,28668,10.0
1713800993.07252,28677,-7.246253967285156
1713800993.072772,28683,-6.96643590927124
1713800993.073067,28713,-5.325882434844971
1713800993.073333,28716,-6.726194381713867
1713800993.073584,28719,-7.812211036682129
1713800993.073832,28719,9.993670463562012
1713800993.074119,28722,10.0
1713800993.074386,28728,10.0
1713800993.074637,28752,-6.152830123901367
1713800993.074888,28770,-4.923430919647217
1713800993.075157,28773,-8.687434196472168
1713800993.07545,28788,-5.627512454986572
1713800993.075701,28794,10.0
1713800993.075949,28812,-7.099577903747559
1713800993.076219,28824,-7.7173614501953125
1713800993.076544,28824,-5.424926280975342
1713800993.076793,28860,-7.849064350128174
1713800993.077043,28866,-5.588523864746094
1713800993.077314,28869,-7.504751205444336
1713800993.077616,28884,-3.9829599857330322
1713800993.077866,28893,-5.455361843109131
1713800993.078115,28914,-6.136293888092041
1713800993.078389,28917,-5.062454700469971
1713800993.07868,28920,10.0
1713800993.078931,28926,10.0
1713800993.079179,28932,-6.777072429656982
1713800993.079439,28947,-5.526130199432373
1713800993.079712,28968,-6.091250419616699
1713800993.07996,28974,-7.380506992340088
1713800993.080209,29001,-8.41860294342041
1713800993.080467,29004,-6.275979518890381
1713800993.080752,29007,-5.604893207550049
1713800993.08101,29025,-4.0309062004089355
1713800993.08126,29040,-5.567550182342529
1713800993.081512,29043,-6.2484636306762695
1713800993.0818,29058,-5.976840496063232
1713800993.082079,29073,-3.2888593673706055
1713800993.082328,29076,-4.589140892028809
1713800993.082581,29085,-6.493493556976318
1713800993.082871,29109,-6.40796422958374
1713800993.083148,29112,-5.871475696563721
1713800993.083403,29142,-7.415451526641846
1713800993.083653,29148,-6.498875617980957
1713800993.083913,29184,-9.04079532623291
1713800993.084175,29193,-7.856925010681152
1713800993.084452,29196,-6.738274097442627
1713800993.0847,29223,-6.566290378570557
1713800993.084967,29238,-7.5294575691223145
1713800993.085252,29238,-6.685861587524414
1713800993.085515,29244,10.0
1713800993.085766,29259,-5.456923484802246
1713800993.086029,29277,-5.191440582275391
1713800993.086309,29286,-4.835883140563965
1713800993.086584,29301,-7.905571460723877
1713800993.086831,29301,-4.3561015129089355
1713800993.087093,29307,10.0
1713800993.087374,29328,-6.7785515785217285
1713800993.087641,29334,10.0
1713800993.08789,29340,-4.94596004486084
1713800993.088161,29346,-7.714174270629883
1713800993.088438,29367,-5.0410003662109375
1713800993.088692,29376,-6.3257551193237305
1713800993.088949,29394,-7.508794784545898
1713800993.08922,29409,-7.063639163970947
1713800993.089502,29421,-7.002893447875977
1713800993.08975,29421,-4.94719934463501
1713800993.090029,29430,-4.009914875030518
1713800993.090287,29460,-5.962457180023193
1713800993.090558,29463,-6.16507625579834
1713800993.090823,29469,-7.176823139190674
1713800993.091084,29496,-6.319827556610107
1713800993.091337,29502,-6.392481803894043
1713800993.091593,29508,-6.63377046585083
1713800993.091858,29544,-4.459252834320068
1713800993.09212,29556,-7.786671161651611
1713800993.092371,29577,-9.695999145507812
1713800993.092635,29580,-5.42019510269165
1713800993.092915,29589,9.828535079956055
1713800993.093171,29595,10.0
1713800993.093436,29616,-6.886466026306152
1713800993.093724,29640,-6.681310653686523
1713800993.094006,29643,-5.915759563446045
1713800993.094269,29649,10.0
1713800993.094518,29649,9.982820510864258
1713800993.094775,29655,10.0
1713800993.095069,29658,-7.204751491546631
1713800993.095337,29661,10.0
1713800993.095588,29676,-3.9000511169433594
1713800993.095843,29700,-3.732369899749756
1713800993.09612,29715,-5.773407936096191
1713800993.096393,29730,-6.838481426239014
1713800993.096665,29745,-7.522392749786377
1713800993.096926,29760,-7.393063545227051
1713800993.097204,29763,-5.838039875030518
1713800993.097475,29808,-6.4304986000061035
1713800993.097727,29829,-6.675999641418457
1713800993.097987,29835,-6.780994892120361
1713800993.098258,29856,-6.985048294067383
1713800993.098516,29877,-5.493829727172852
1713800993.098774,29883,-6.738621234893799
1713800993.099041,29907,-5.726597785949707
1713800993.099334,29922,-5.176236629486084
1713800993.099592,29946,-5.777111530303955
1713800993.099849,29952,-5.380129337310791
1713800993.100116,29970,-8.323236465454102
1713800993.100406,29994,-7.929900169372559
1713800993.10066,29994,-7.371975421905518
1713800993.100911,30000,-5.744102954864502
1713800993.101183,30033,-6.3943891525268555
1713800993.101445,30033,-5.831010818481445
1713800993.101723,30039,10.0
1713800993.101976,30042,-5.311100482940674
1713800993.102252,30045,10.0
1713800993.102516,30048,10.0
1713800993.102784,30057,-4.654330253601074
1713800993.103037,30087,-5.5966796875
1713800993.10341,30090,-6.070012092590332
1713800993.103674,30102,-7.108300685882568
1713800993.103933,30108,9.99332046508789
1713800993.10418,30126,-6.508737564086914
1713800993.104434,30159,-6.399868965148926
1713800993.104716,30168,-7.307065963745117
1713800993.105005,30216,-6.784893035888672
1713800993.105276,30231,-8.768509864807129
1713800993.105539,30240,-6.433943748474121
1713800993.105812,30252,-6.529950141906738
1713800993.106076,30264,-5.919815540313721
1713800993.106325,30282,-5.39307165145874
1713800993.106583,30312,-6.6196513175964355
1713800993.106855,30327,-7.520389080047607
1713800993.107128,30330,-6.659327983856201
1713800993.10738,30336,10.0
1713800993.107642,30342,-4.304075717926025
1713800993.107896,30366,-5.63639497756958
1713800993.108168,30381,-7.074151515960693
1713800993.108424,30390,-5.940164566040039
1713800993.108687,30414,-6.455356121063232
1713800993.108949,30417,-6.003539562225342
1713800993.109231,30423,9.988006591796875
1713800993.109496,30435,-7.13798713684082
1713800993.109751,30453,-5.215714931488037
1713800993.110015,30453,8.799551010131836
1713800993.110288,30465,-5.499266624450684
1713800993.110548,30495,-5.733913898468018
1713800993.110799,30498,-6.632792949676514
1713800993.111063,30510,-7.677067279815674
1713800993.11135,30516,10.0
1713800993.111604,30543,-7.228611469268799
1713800993.111852,30558,-8.322200775146484
1713800993.112116,30558,-7.2313432693481445
1713800993.112431,30564,10.0
1713800993.112682,30570,9.968250274658203
1713800993.112939,30591,-8.23148250579834
1713800993.11325,30597,9.859587669372559
1713800993.113538,30609,-6.614187717437744
1713800993.113787,30642,-7.2601447105407715
1713800993.114044,30651,-6.5286641120910645
1713800993.114301,30663,-7.793760776519775
1713800993.114573,30687,-6.576249122619629
1713800993.114834,30690,-6.906102180480957
1713800993.115088,30705,-7.275056838989258
1713800993.115344,30726,-6.506567478179932
1713800993.115595,30741,-6.368529796600342
1713800993.115876,30747,-6.193540096282959
1713800993.116135,30786,-6.358790874481201
1713800993.116399,30822,-6.565191745758057
1713800993.116653,30834,-6.555930137634277
1713800993.117224,30876,-6.194325923919678
1713800993.117532,30879,9.647466659545898
1713800993.117818,30885,10.0
1713800993.1181,30918,-7.202423572540283
1713800993.118368,30951,-9.309468269348145
1713800993.118624,30972,-5.080631732940674
1713800993.11889,30984,-5.699856758117676
1713800993.119179,30984,-7.058421611785889
1713800993.119465,31011,-5.265093803405762
1713800993.119719,31014,-7.165868759155273
1713800993.11997,31041,-5.318184852600098
1713800993.120246,31047,-8.475015640258789
1713800993.120504,31059,-8.11706256866455
1713800993.120754,31065,10.0
1713800993.121006,31071,10.0
1713800993.12128,31104,9.617396354675293
1713800993.12153,31128,-8.894020080566406
1713800993.121792,31140,-7.562489032745361
1713800993.122041,31155,-4.336182117462158
1713800993.122364,31179,-6.5418243408203125
1713800993.122623,31185,10.0
1713800993.12289,31191,-6.302161693572998
1713800993.123148,31197,-9.875850677490234
1713800993.123432,31218,-5.601828098297119
1713800993.12368,31239,-6.802398681640625
1713800993.123942,31245,-4.381078720092773
1713800993.124434,31251,-6.735438823699951
1713800993.124709,31275,-5.167926788330078
1713800993.124989,31281,10.0
1713800993.125267,31296,-7.482588291168213
1713800993.125565,31302,-8.386372566223145
1713800993.125821,31320,-6.035764694213867
1713800993.126117,31335,-4.917745590209961
1713800993.126389,31344,-6.981512546539307
1713800993.126685,31365,-5.485105991363525
1713800993.126942,31371,10.0
1713800993.127215,31374,-7.005213260650635
1713800993.127471,31389,-6.877129554748535
1713800993.127743,31401,-5.062895774841309
1713800993.128034,31413,-5.908169269561768
1713800993.128304,31431,-7.454258918762207
1713800993.128575,31446,-7.457716464996338
1713800993.128861,31449,-6.417405128479004
1713800993.129117,31461,9.946228981018066
1713800993.129386,31464,-5.7871222496032715
1713800993.129646,31470,10.0
1713800993.129932,31506,-6.164534568786621
1713800993.130185,31512,-4.329527378082275
1713800993.130477,31524,-7.555287837982178
1713800993.130752,31527,9.95076847076416
1713800993.131042,31545,-6.6480302810668945
1713800993.131304,31560,-6.471518039703369
1713800993.131577,31599,-4.9049391746521
1713800993.131841,31599,-6.650580883026123
1713800993.132122,31599,-6.8913469314575195
1713800993.132406,31605,10.0
1713800993.132681,31605,10.0
1713800993.13295,31635,-4.937212944030762
1713800993.133238,31638,-6.7965593338012695
1713800993.133507,31644,10.0
1713800993.133778,31653,9.918383598327637
1713800993.134047,31686,-5.846846103668213
1713800993.134336,31689,-5.001777648925781
1713800993.134593,31695,-7.603074550628662
1713800993.134861,31701,9.938444137573242
1713800993.135126,31722,9.852023124694824
1713800993.135414,31758,-5.425521373748779
1713800993.135675,31764,-6.89344596862793
1713800993.135938,31794,-7.739748477935791
1713800993.136208,31800,-7.439726829528809
1713800993.136489,31806,-6.397870063781738
1713800993.13675,31812,10.0
1713800993.137013,31827,9.808648109436035
1713800993.137274,31836,-6.373823165893555
1713800993.137559,31845,-3.200670003890991
1713800993.137816,31860,-6.46777868270874
1713800993.138074,31881,-6.239550590515137
1713800993.13834,31893,-6.005961894989014
1713800993.138612,31899,10.0
1713800993.138867,31908,-7.877224922180176
1713800993.139134,31935,-6.640627861022949
1713800993.139394,31938,-5.476876735687256
1713800993.139665,31971,-5.119870662689209
1713800993.139918,31977,-6.618017673492432
1713800993.140179,32001,-7.259446144104004
1713800993.140453,32037,-6.612508296966553
1713800993.140729,32055,-8.771796226501465
1713800993.140985,32058,-6.17607307434082
1713800993.141247,32070,-4.8748297691345215
1713800993.14152,32094,-6.093893527984619
1713800993.141824,32112,-6.107390403747559
1713800993.142089,32124,-5.732026100158691
1713800993.142358,32154,-6.7795538902282715
1713800993.142622,32184,-5.498516082763672
1713800993.142898,32202,-7.464039325714111
1713800993.143181,32208,-5.929676055908203
1713800993.143463,32217,-6.1671037673950195
1713800993.143728,32223,10.0
1713800993.144029,32241,-6.595836639404297
1713800993.144284,32256,-6.340265274047852
1713800993.144557,32277,-7.6654133796691895
1713800993.144825,32280,-5.031924247741699
1713800993.145106,32286,-5.537167072296143
1713800993.145361,32292,10.0
1713800993.145621,32298,10.0
1713800993.145881,32316,-5.5190229415893555
1713800993.146174,32343,-7.622905254364014
1713800993.146434,32349,-6.6503071784973145
1713800993.146691,32367,-5.703860759735107
1713800993.146955,32382,9.958003997802734
1713800993.147227,32388,-6.8692193031311035
1713800993.147497,32394,-6.701944828033447
1713800993.147751,32394,10.0
1713800993.148009,32406,-4.0806050300598145
1713800993.148263,32424,-5.430778503417969
