steps,reward,lenght
323547,-17.14970368171243,500
323550,9.964251916364871,3
324050,-29.498588027502834,500
324077,9.26888206101904,27
324078,9.993762001897188,1
324079,10.0,1
324579,-15.850343203535466,500
325079,-15.249738115649606,500
325080,10.0,1
325580,-25.333959411217872,500
326080,-25.671690979149595,500
326580,-16.187051207180975,500
326581,10.0,1
327081,-39.778540111610354,500
327581,-34.851467435776904,500
328081,-57.819680437908566,500
328581,-40.441948594725815,500
329081,-27.390381188514493,500
329581,-43.33766732331708,500
330081,-13.455897162101904,500
330581,-12.868909300588761,500
331081,-21.63589601547914,500
331581,-49.27455761854572,500
332081,-32.2088548135328,500
332581,-36.402107087951244,500
333081,-20.081384378612736,500
333581,-37.81109311267754,500
334081,-15.176121550996266,500
334581,-34.990032671194655,500
335081,-32.01286624138801,500
335581,-16.38165121448706,500
336081,-28.220751599463135,500
336581,-18.455701404216285,500
337081,-19.650875269928903,500
337581,-19.39956356370531,500
337804,5.246993490160852,223
337946,6.47559928381302,142
338446,-13.853796770778768,500
338447,10.0,1
338449,9.97703160578605,2
338949,-41.95950767144596,500
339449,-16.74911241779183,500
339949,-31.15846488615048,500
340449,-14.87434835380164,500
340796,-17.90242068275451,347
341296,-31.500900705473622,500
341573,-8.585353054302253,277
342073,-19.05381855113302,500
342079,9.90797867745948,6
342579,-15.109161144850066,500
342580,10.0,1
343080,-25.74784167690774,500
343580,-34.514604106132765,500
343581,10.0,1
344081,-10.067606566346438,500
344581,-21.887814730855197,500
345081,-39.50251989812034,500
345581,-15.020525328056117,500
346081,-48.95178694019439,500
346581,-22.603140293088845,500
347081,-43.40908759474525,500
347581,-20.651841975099526,500
348081,-41.06557686677264,500
348094,9.765599792074191,13
348594,-24.294133984926475,500
348929,2.869811116321398,335
348984,8.216174647525216,55
349169,-2.2488731238023885,185
349669,-63.03590572948847,500
350169,-49.24747179211632,500
350669,-46.386951561237,500
351169,-14.327793755995415,500
351669,-61.32379751473565,500
352169,-20.792732212156498,500
352669,-36.461707774689586,500
353169,-11.299612681269679,500
353232,8.585213165770863,63
353562,2.702813746979814,330
354062,-20.22187175530232,500
354562,-12.184154724443912,500
355062,-26.542095746975154,500
355562,-24.69048881262812,500
356062,-14.80721939423458,500
356063,10.0,1
356563,-12.831970681042591,500
356698,4.385373940856581,135
357198,-28.559626599599973,500
357698,-37.88108389723943,500
358198,-12.737568987370688,500
358698,-26.265271607636418,500
359198,-31.13928911317635,500
359698,-10.67265373655655,500
360198,-15.52575581149067,500
360698,-36.461463527020854,500
361198,-30.03516236294258,500
361698,-13.292333952585441,500
361700,9.975695714129913,2
362200,-18.915063086823107,500
362700,-12.191067981594804,500
363200,-12.60451458024125,500
363700,-32.28171528575821,500
364200,-38.15015380134573,500
364700,-43.3460071449198,500
365200,-53.77957402154601,500
365205,9.327245096671898,5
365705,-35.25813095207742,500
366205,-44.27880373991636,500
366705,-39.51320701817867,500
367205,-35.525837532827495,500
367705,-35.053659906422595,500
367710,9.52504042713576,5
368210,-14.331077323311245,500
368710,-139.40684695973184,500
369210,-35.6783773918902,500
369216,9.72218838183085,6
369716,-24.197118079019273,500
370216,-47.464605981699016,500
370716,-102.4621865254938,500
371216,-113.59063323678893,500
371716,-34.94592448413074,500
372216,-26.867635759423663,500
372716,-58.534570702731216,500
373216,-22.453384435916124,500
373716,-39.667203689888936,500
374216,-18.315385180068272,500
374716,-33.99102076920437,500
375216,-29.580606155599483,500
375217,10.0,1
375717,-19.92407414393574,500
376217,-47.094114631391854,500
376717,-36.961158096939606,500
377217,-13.955967069871647,500
377222,9.928505922070684,5
377722,-14.354890429104522,500
378222,-44.71230103323577,500
378722,-14.543895018718345,500
379222,-33.49898116211425,500
379722,-48.83584753293056,500
380060,-5.159987993522783,338
380061,10.0,1
380561,-27.170619791173724,500
381061,-23.02735662948801,500
381561,-159.05438407331184,500
382061,-27.426996962496037,500
382561,-27.204293760425916,500
383061,-31.830436544943105,500
383561,-18.980692127589265,500
384061,-21.118623835293267,500
384561,-34.233528370734845,500
385061,-28.676287092984253,500
385561,-31.157503005893965,500
386061,-39.82836475044328,500
386561,-12.222294943492715,500
387061,-31.99840724331602,500
387139,8.045146310272026,78
387639,-46.80387199077253,500
387640,10.0,1
388140,-20.762455339202674,500
388640,-16.90807097604014,500
388943,3.9152185238431017,303
389443,-12.474747111000152,500
389943,-30.771858814076108,500
390443,-14.347538730250964,500
390943,-19.409260887291833,500
391443,-13.899082538082846,500
391943,-25.207302947437302,500
392443,-23.423015868650264,500
392943,-23.863263871328524,500
393443,-13.193668574073964,500
393943,-14.667382609890602,500
394443,-24.776497937405036,500
394943,-24.28025655466913,500
395443,-26.343348174073277,500
395444,10.0,1
395944,-22.79644457187196,500
396444,-32.996634124521584,500
396944,-16.63928836521984,500
397444,-37.01484754091431,500
397944,-44.39921619368645,500
398444,-45.844356736254845,500
398944,-31.250928364189495,500
399444,-17.03484070844192,500
399944,-28.64343858109442,500
400193,-7.460864273409317,249
400693,-48.07273829129113,500
401193,-11.305492668507958,500
401693,-38.5056483486257,500
402193,-35.691735081359084,500
402194,10.0,1
402694,-18.940134832777755,500
403194,-18.493037975589473,500
403694,-35.020067916061066,500
404194,-28.220604608435405,500
404694,-16.466229433691755,500
405194,-46.272897088703395,500
405694,-11.24319515632597,500
405695,10.0,1
405696,10.0,1
405956,4.663241784647338,260
406456,-47.702297557020465,500
406956,-14.384924133177554,500
407456,-27.647139066683902,500
407956,-24.046524748987714,500
408242,-8.26201195295351,286
408742,-36.21221920995916,500
409242,-31.67131400297642,500
409245,9.760848492825003,3
409745,-18.36529304943279,500
410245,-14.774697227992226,500
410745,-34.35553356535244,500
410751,9.904601520841004,6
411251,-15.90453203987611,500
411404,6.886927578834115,153
411904,-18.58576050315502,500
412404,-30.145444482867568,500
412904,-25.25659497880958,500
413404,-23.735938072969546,500
413436,9.432653319814936,32
413936,-10.534724312079705,500
414436,-14.011568281699361,500
414936,-17.1738454219713,500
415436,-26.054845866957866,500
415936,-107.15351826910366,500
416436,-43.530900737364796,500
416936,-50.69718699481205,500
417436,-30.326261898213748,500
417598,7.132637886071578,162
418098,-25.343533271200105,500
418598,-36.26293794717035,500
418632,9.370985735068004,34
419132,-14.171182869716128,500
419140,9.886499273794596,8
